date,open,high,low,close,volume,returns,log_returns,volatility,ma_20,ma_50,rsi,sentiment_score,regime
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,-0.02164330280426996,-0.02188095438284901,0.024826242103816155,99725.70150000001,92889.87959999999,39.40064161752897,-1,Bull
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,-0.003202142493870186,-0.0032072803231183965,0.024834159515949025,99677.2905,93411.9892,45.09493904207335,-1,Bull
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,0.03986141867321402,0.039087452998785556,0.0256061893377361,99681.1035,94028.26059999998,53.763021495918174,1,Bull
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,0.0077639591022340415,0.007733974670366026,0.025343658703221965,99805.302,94629.4124,46.43016867526707,1,Bull
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,-0.03658870195595676,-0.03727485759295436,0.02589000346174509,99607.84,95033.80459999999,41.97995622062705,-1,Bull
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,-0.01558142885179914,-0.01570409519397809,0.026057017559976837,99331.192,95402.6274,36.47253278007544,-1,Bull
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,0.01061484937862045,0.010558907393903796,0.02599356955949036,99040.7125,95778.43179999999,38.80467598683489,1,Bull
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,-0.01638824763903468,-0.016524020398176582,0.024839992765646822,98863.79900000001,96119.64660000001,29.254312754224756,-1,Bull
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,-0.010093537106537043,-0.010144822242994745,0.024883666415346128,98673.7515,96368.0874,23.679585812786485,-1,Bull
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,0.008448460832582105,0.008412972329420844,0.022375759588301,98296.3015,96466.6476,25.76755046119409,1,Bull
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,0.010855240659998211,0.010796745473918477,0.022538093918470652,98025.6765,96599.44320000001,36.63570042663115,1,Bull
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,0.025298178626284695,0.02498347626229524,0.023091780465624993,97803.7035,96731.635,48.84474990446974,1,Bull
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,0.012263675572221189,0.012189085912690157,0.0233138900421163,97641.4125,96948.6068,50.857785436862464,1,Bull
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,0.0004718144831972193,0.00047170321374159335,0.022142989947394977,97329.238,97092.37539999999,52.207942419574444,1,Bull
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,0.0014570278098766654,0.001455967374787927,0.021757949924148652,96944.4855,97247.9092,58.333359560805235,1,Bear
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,0.039364049367443865,0.03860903512357024,0.023729361057672854,96749.57849999999,97495.50140000001,66.24779010541656,1,Bear
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,-0.05165509861535522,-0.05303702286757633,0.023194675467979917,96587.1085,97625.312,46.458834523757716,-1,Bear
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,-0.01953491432743626,-0.019728242676769096,0.022785485297809795,96467.046,97680.3084,41.35128511606012,-1,Bear
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,-0.026384429891623817,-0.026738745131460816,0.02344725972601151,96204.3985,97645.627,43.2876950781556,-1,Bear
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,0.02348526765730452,0.02321373193383758,0.024141618598547566,96076.10449999999,97573.80679999999,50.860729084371926,1,Bear
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,-0.0013314174940783907,-0.0013323046178590012,0.02365357889350007,96046.79049999999,97487.9666,48.53764568496744,-1,Bear
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,-0.0005806554525006336,-0.0005808240981644022,0.023643929458375817,96029.97,97425.4198,51.79882001901238,-1,Bear
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,-9.476962625010188e-05,-9.477411717486941e-05,0.021768123959119357,95823.596,97358.141,54.05776283149274,-1,Bear
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,0.021417849900725594,0.021191710994825055,0.022291020552375758,95680.159,97429.15800000001,56.565586355257786,1,Bear
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,0.04076693186038316,0.03995787586321273,0.022449925398765776,95915.44649999999,97599.8018,61.51100507566723,1,Bear
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,-0.005075258203325772,-0.005088181069371945,0.022122517578699236,96199.86000000002,97682.2856,56.31606072653916,-1,Bear
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,0.04090699518838892,0.04009244384371839,0.023595302046641044,96638.73400000001,97850.9556,61.067453478937104,1,Bear
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,0.0045999384304846735,0.004589391046213007,0.023076231019947414,97179.6355,97992.88020000001,61.68864592261772,1,Bear
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,-0.030841395103859304,-0.0313270015419219,0.024284623476381616,97606.61150000001,98091.3518,54.91650769523339,-1,Bear
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,0.009162396279856155,0.009120676170877553,0.024291290385428425,98040.812,98192.84840000002,50.04480531804798,1,Bear
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,0.03797975376689289,0.03727627951194209,0.02535450758568617,98618.4135,98398.9124,67.77899066242207,1,Bull
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,-0.022960922265658046,-0.023228630058235156,0.025720016146595713,98954.50700000001,98556.0518,66.38375202048054,-1,Bull
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,0.0019640011547956693,0.001962075026061362,0.025636574552171283,99241.315,98662.51219999998,73.581998877982,1,Bull
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,0.009240273874573157,0.009197843721146091,0.0256683956375261,99573.815,98821.00959999999,72.18017198592804,1,Bull
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,-0.0011790732379457491,-0.0011797688916675218,0.025684990361913428,99892.977,98921.12980000001,72.18796904356225,-1,Bull
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,-0.020304667873067395,-0.02051364123722352,0.02477453105970412,99912.197,98976.89,66.19029096625178,-1,Bull
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,-0.0052345546677060595,-0.005248302947392055,0.02145284499277276,100168.60800000001,98996.3548,64.81737671018514,-1,Bull
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,-0.0073206238502596666,-0.00734755111376838,0.020948022642181457,100482.3535,99077.5358,59.869747266867215,-1,Bull
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,0.023661199942527578,0.023385612440133215,0.020161807012201004,101041.391,99220.34060000001,57.143374339226455,1,Bull
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,0.00954081835292131,0.009495592181071395,0.019764137024055405,101541.23250000001,99292.29939999999,60.23734459065668,1,Bull
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,-0.021899499765762886,-0.022142853251164527,0.020644187736086977,101932.71100000001,99340.8048,46.13752575889115,-1,Bull
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,-0.01751359666096397,-0.017668774175154188,0.021189117732167667,102237.2405,99325.03279999999,41.34438086154823,-1,Bull
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,-0.029165211334154395,-0.029598970722466058,0.02241634209490492,102395.465,99250.64460000001,41.8799087574917,-1,Bull
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,0.03713314320824468,0.03646031368487303,0.023357284086308563,102633.848,99187.93519999999,48.141294279674476,1,Bull
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,-0.03518644109279401,-0.03582039951426249,0.023090499951384215,102497.137,99022.02459999999,33.061832963001436,-1,Bull
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,-0.011770285996367091,-0.011840104206887518,0.023196695804197306,102328.39349999999,98831.59840000002,34.87539339971114,-1,Bull
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,-0.0006011648811647952,-0.0006013456532248081,0.02101888913218468,101952.237,98758.60519999999,34.21936147107675,-1,Bull
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,-0.0004924687494659574,-0.0004925900520273397,0.020943331101012225,101549.76550000001,98739.504,31.326358375308132,-1,Bull
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,-0.0006430634939713631,-0.0006432703479849328,0.019936226660186063,101305.424,98712.29,31.41275101521036,-1,Bull
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,0.00018673905907151678,0.00018672162550374357,0.019762149240088595,101015.56100000002,98695.7052,34.77734589202814,1,Bull
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,0.010035687350816946,0.009985664239646478,0.017672442205130073,100579.91100000001,98740.59620000001,38.73870907926316,1,Bull
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,-0.016961983897908373,-0.017107486030289196,0.017377604333463293,100183.488,98758.53080000001,37.11207420346212,-1,Bull
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,0.021839938524633062,0.021604863590941464,0.018263411040809526,99881.47050000001,98742.659,36.20687627180449,1,Bull
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,-0.0128931248485874,-0.012976962582638805,0.018157070727456537,99468.35250000001,98686.2298,31.15151627768695,-1,Bull
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,0.009236695789816451,0.009194298389878524,0.01839164613856932,99106.034,98720.4074,37.754057567169,1,Bull
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,0.0007095349684433927,0.0007092833675137415,0.017970910271821038,98853.517,98785.82,41.66879068814495,1,Bull
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,-0.014876960727340904,-0.014988732643856638,0.018179421595019493,98555.2815,98802.1824,45.32287134149983,-1,Bear
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,-0.0035177550289164916,-0.0035239568777999416,0.018151493178689086,98277.5055,98843.0184,29.641895313084802,-1,Bear
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,-0.0011302986009604776,-0.001130937870179614,0.017085180674184665,97874.43049999999,98900.6122,39.718018479533804,-1,Bear
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,0.01016632497746972,0.010114995490717066,0.017111558428991248,97470.50200000001,98961.97959999999,50.159826262747586,1,Bear
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,0.017182894357943512,0.017036938024453396,0.017169492572850338,97264.274,99036.2438,57.549387001763705,1,Bear
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,-0.02159625654849706,-0.021832868521335577,0.01739259521177989,97041.5905,99020.1876,48.81193435024709,-1,Bear
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,0.0038367893861199764,0.0038294476827775473,0.01619218437197732,96984.1115,98987.7242,50.380157815396444,1,Bear
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,-0.003034768875022631,-0.0030393831239023624,0.013643331870060936,96730.5855,98948.4742,49.2816843003377,-1,Bear
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,-0.04888030085811046,-0.05011535775172125,0.015696992685530417,96420.073,98812.25959999999,33.66253194983196,-1,Bear
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,-0.0313750916410277,-0.03187783350742482,0.016867813468396838,96023.47150000001,98541.1556,31.524806080483117,-1,Bear
